DataEscrituração;Código;Nome Produto;Número;CFOP;Unid.;Qtd.;Descontos;Valor Total Item;Valor Frete;Mod.;Cód. Forn/Cliente;Nome Forn/Cliente;Valor Unitário;Item Cancelado;Nota Cancelada;Cidade Forn/Cliente;UF Forn/Cliente;Quantidade Base;Total COFINS;Total PIS
22/06/2022;407;CREME FACIAL 100 ML;000005573;5401;UN;48,0;0,00;364,8;0,00;55;0060;Cliente : 0060;7,6;Não;Não;Belo Horizonte;MG;0;28,18;6,02
22/06/2022;418;SABONETE ESFOLIANTE 200ML;000005573;5401;UN;56,0;0,00;392,0;0,00;55;0060;Cliente : 0060;7,0;Não;Não;Belo Horizonte;MG;0;33,92;7,25
22/06/2022;418;SABONETE ESFOLIANTE 200ML;000005574;5151;UN;54,0;0,00;378,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
22/06/2022;418;SABONETE ESFOLIANTE 200ML;000005574;5151;UN;5,0;0,00;35,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
22/06/2022;409;SABONETE FACIAL 200ML;000005574;5151;UN;5,0;0,00;35,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
22/06/2022;407;CREME FACIAL 100 ML;000005574;5151;UN;5,0;0,00;38,0;0,00;55;0001;Cliente : 0001;7,6;Não;Não;Belo Horizonte;MG;0;0,00;0,00
22/06/2022;402;BATOM VERMELHO CLARO 7G;000005574;5151;UN;139,0;0,00;1042,5;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
22/06/2022;405;BATOM ROSA ESCURO 7G;000005574;5151;UN;171,0;0,00;1282,5;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
22/06/2022;404;BATOM ROSA CLARO 7G;000005574;5151;UN;58,0;0,00;435,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
22/06/2022;417;CREME FIXADOR 30 ML;000005574;5151;UN;26,0;0,00;182,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
22/06/2022;410;LOÇÃO CORPORAL 50G;000005574;5151;UN;36,0;0,00;270,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
22/06/2022;408;CREME ESFOLIANTE 200G;000005574;5151;UN;5,0;0,00;38,0;0,00;55;0001;Cliente : 0001;7,6;Não;Não;Belo Horizonte;MG;0;0,00;0,00
22/06/2022;403;BATOM MATE 7G;000005574;5151;UN;143,0;0,00;1072,5;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
22/06/2022;403;BATOM MATE 7G;000005574;5151;UN;12,0;0,00;90,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
22/06/2022;406;BATOM VERMELHO ESCURO 7G;000005574;5151;UN;32,0;0,00;240,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
23/06/2022;405;BATOM ROSA ESCURO 7G;000005576;6109;UN;1960,0;1.837,50;14700,0;0,00;55;0005;Cliente : 0005;7,5;Não;Não;MANAUS;AM;0;0,00;0,00
23/06/2022;402;BATOM VERMELHO CLARO 7G;000005576;6109;UN;1680,0;1.575,00;12600,0;0,00;55;0005;Cliente : 0005;7,5;Não;Não;MANAUS;AM;0;0,00;0,00
23/06/2022;407;CREME FACIAL 100 ML;000005576;6109;UN;98,0;93,10;744,8;0,00;55;0005;Cliente : 0005;7,6;Não;Não;MANAUS;AM;0;0,00;0,00
23/06/2022;408;CREME ESFOLIANTE 200G;000005576;6109;UN;98,0;93,10;744,8;0,00;55;0005;Cliente : 0005;7,6;Não;Não;MANAUS;AM;0;0,00;0,00
23/06/2022;409;SABONETE FACIAL 200ML;000005576;6109;UN;98,0;85,75;686,0;0,00;55;0005;Cliente : 0005;7,0;Não;Não;MANAUS;AM;0;0,00;0,00
23/06/2022;417;CREME FIXADOR 30 ML;000005576;6109;UN;120,0;105,00;840,0;0,00;55;0005;Cliente : 0005;7,0;Não;Não;MANAUS;AM;0;0,00;0,00
23/06/2022;418;SABONETE ESFOLIANTE 200ML;000005576;6109;UN;120,0;105,00;840,0;0,00;55;0005;Cliente : 0005;7,0;Não;Não;MANAUS;AM;0;0,00;0,00
23/06/2022;404;BATOM ROSA CLARO 7G;000005576;6109;UN;560,0;525,00;4200,0;0,00;55;0005;Cliente : 0005;7,5;Não;Não;MANAUS;AM;0;0,00;0,00
23/06/2022;403;BATOM MATE 7G;000005576;6109;UN;560,0;525,00;4200,0;0,00;55;0005;Cliente : 0005;7,5;Não;Não;MANAUS;AM;0;0,00;0,00
23/06/2022;403;BATOM MATE 7G;000005577;6401;UN;200,0;0,00;1500,0;0,00;55;0083;Cliente : 0083;7,5;Não;Não;Rio de Janeiro;RJ;0;137,90;29,46
23/06/2022;406;BATOM VERMELHO ESCURO 7G;000005577;6401;UN;50,0;0,00;375,0;0,00;55;0083;Cliente : 0083;7,5;Não;Não;Rio de Janeiro;RJ;0;34,48;7,36
23/06/2022;402;BATOM VERMELHO CLARO 7G;000005577;6401;UN;200,0;0,00;1500,0;0,00;55;0083;Cliente : 0083;7,5;Não;Não;Rio de Janeiro;RJ;0;137,90;29,46
23/06/2022;405;BATOM ROSA ESCURO 7G;000005577;6401;UN;200,0;0,00;1500,0;0,00;55;0083;Cliente : 0083;7,5;Não;Não;Rio de Janeiro;RJ;0;137,90;29,46
23/06/2022;404;BATOM ROSA CLARO 7G;000005577;6401;UN;200,0;0,00;1500,0;0,00;55;0083;Cliente : 0083;7,5;Não;Não;Rio de Janeiro;RJ;0;137,90;29,46
23/06/2022;417;CREME FIXADOR 30 ML;000005577;6401;UN;30,0;0,00;210,0;0,00;55;0083;Cliente : 0083;7,0;Não;Não;Rio de Janeiro;RJ;0;19,31;4,12
23/06/2022;410;LOÇÃO CORPORAL 50G;000005577;6401;UN;6,0;0,00;45,0;0,00;55;0083;Cliente : 0083;7,5;Não;Não;Rio de Janeiro;RJ;0;4,14;0,88
23/06/2022;418;SABONETE ESFOLIANTE 200ML;000005577;6101;UN;60,0;0,00;420,0;0,00;55;0083;Cliente : 0083;7,0;Não;Não;Rio de Janeiro;RJ;0;38,61;8,25
23/06/2022;409;SABONETE FACIAL 200ML;000005577;6101;UN;6,0;0,00;42,0;0,00;55;0083;Cliente : 0083;7,0;Não;Não;Rio de Janeiro;RJ;0;3,86;0,82
23/06/2022;406;BATOM VERMELHO ESCURO 7G;000005579;6910;UN;112,0;0,00;840,0;0,00;55;0005;Cliente : 0005;7,5;Não;Não;MANAUS;AM;0;0,00;0,00
24/06/2022;406;BATOM VERMELHO ESCURO 7G;000005580;5401;UN;280,0;0,00;2100,0;0,00;55;0028;Cliente : 0028;7,5;Não;Não;IGARAPE;MG;0;162,23;34,65
24/06/2022;404;BATOM ROSA CLARO 7G;000005580;5401;UN;280,0;0,00;2100,0;0,00;55;0028;Cliente : 0028;7,5;Não;Não;IGARAPE;MG;0;162,23;34,65
24/06/2022;404;BATOM ROSA CLARO 7G;000005581;5151;UN;132,0;0,00;990,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
24/06/2022;417;CREME FIXADOR 30 ML;000005581;5151;UN;68,0;0,00;476,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
24/06/2022;408;CREME ESFOLIANTE 200G;000005581;5151;UN;24,0;0,00;182,4;0,00;55;0001;Cliente : 0001;7,6;Não;Não;Belo Horizonte;MG;0;0,00;0,00
24/06/2022;403;BATOM MATE 7G;000005581;5151;UN;372,0;0,00;2790,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
24/06/2022;402;BATOM VERMELHO CLARO 7G;000005581;5151;UN;438,0;0,00;3285,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
24/06/2022;405;BATOM ROSA ESCURO 7G;000005581;5151;UN;630,0;0,00;4725,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
24/06/2022;418;SABONETE ESFOLIANTE 200ML;000005581;5151;UN;172,0;0,00;1204,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
24/06/2022;409;SABONETE FACIAL 200ML;000005581;5151;UN;24,0;0,00;168,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
24/06/2022;404;BATOM ROSA CLARO 7G;000005582;7101;UN;1,0;7,67;96,3;21,74;55;0084;Cliente : 0084;96,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
24/06/2022;405;BATOM ROSA ESCURO 7G;000005582;7101;UN;1,0;7,69;96,3;21,74;55;0084;Cliente : 0084;96,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
24/06/2022;402;BATOM VERMELHO CLARO 7G;000005582;7101;UN;1,0;7,69;96,3;21,74;55;0084;Cliente : 0084;96,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
24/06/2022;406;BATOM VERMELHO ESCURO 7G;000005582;7101;UN;1,0;7,69;96,3;21,74;55;0084;Cliente : 0084;96,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
24/06/2022;403;BATOM MATE 7G;000005582;7101;UN;1,0;7,69;96,3;21,72;55;0084;Cliente : 0084;96,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
24/06/2022;417;CREME FIXADOR 30 ML;000005583;7101;UN;1,0;0,00;39,0;15,63;55;0085;Cliente : 0085;39,0;Não;Não;EXTERIOR;EX;0;0,00;0,00
24/06/2022;418;SABONETE ESFOLIANTE 200ML;000005583;7101;UN;1,0;0,00;39,0;15,63;55;0085;Cliente : 0085;39,0;Não;Não;EXTERIOR;EX;0;0,00;0,00
24/06/2022;405;BATOM ROSA ESCURO 7G;000005583;7101;UN;1,0;0,00;96,1;38,59;55;0085;Cliente : 0085;96,1;Não;Não;EXTERIOR;EX;0;0,00;0,00
24/06/2022;402;BATOM VERMELHO CLARO 7G;000005583;7101;UN;1,0;0,00;96,1;38,59;55;0085;Cliente : 0085;96,1;Não;Não;EXTERIOR;EX;0;0,00;0,00
28/06/2022;418;SABONETE ESFOLIANTE 200ML;000005584;5151;UN;320,0;0,00;2240,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
28/06/2022;409;SABONETE FACIAL 200ML;000005584;5151;UN;98,0;0,00;686,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
28/06/2022;406;BATOM VERMELHO ESCURO 7G;000005584;5151;UN;322,0;0,00;2415,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
28/06/2022;402;BATOM VERMELHO CLARO 7G;000005584;5151;UN;632,0;0,00;4740,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
28/06/2022;405;BATOM ROSA ESCURO 7G;000005584;5151;UN;925,0;0,00;6937,5;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
28/06/2022;403;BATOM MATE 7G;000005584;5151;UN;930,0;0,00;6975,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
28/06/2022;408;CREME ESFOLIANTE 200G;000005584;5151;UN;120,0;0,00;912,0;0,00;55;0001;Cliente : 0001;7,6;Não;Não;Belo Horizonte;MG;0;0,00;0,00
28/06/2022;407;CREME FACIAL 100 ML;000005584;5151;UN;102,0;0,00;775,2;0,00;55;0001;Cliente : 0001;7,6;Não;Não;Belo Horizonte;MG;0;0,00;0,00
28/06/2022;404;BATOM ROSA CLARO 7G;000005584;5151;UN;70,0;0,00;525,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
28/06/2022;417;CREME FIXADOR 30 ML;000005584;5151;UN;20,0;0,00;140,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
28/06/2022;410;LOÇÃO CORPORAL 50G;000005584;5151;UN;102,0;0,00;765,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
29/06/2022;404;BATOM ROSA CLARO 7G;000005585;5151;UN;424,0;0,00;3180,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
29/06/2022;417;CREME FIXADOR 30 ML;000005585;5151;UN;20,0;0,00;140,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
29/06/2022;410;LOÇÃO CORPORAL 50G;000005585;5151;UN;12,0;0,00;90,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
29/06/2022;403;BATOM MATE 7G;000005585;5151;UN;172,0;0,00;1290,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
29/06/2022;406;BATOM VERMELHO ESCURO 7G;000005585;5151;UN;48,0;0,00;360,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
29/06/2022;402;BATOM VERMELHO CLARO 7G;000005585;5151;UN;230,0;0,00;1725,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
29/06/2022;405;BATOM ROSA ESCURO 7G;000005585;5151;UN;230,0;0,00;1725,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
29/06/2022;408;CREME ESFOLIANTE 200G;000005585;5151;UN;12,0;0,00;91,2;0,00;55;0001;Cliente : 0001;7,6;Não;Não;Belo Horizonte;MG;0;0,00;0,00
29/06/2022;418;SABONETE ESFOLIANTE 200ML;000005585;5151;UN;42,0;0,00;294,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
29/06/2022;407;CREME FACIAL 100 ML;000005586;5401;UN;12,0;0,00;91,2;0,00;55;0060;Cliente : 0060;7,6;Não;Não;Belo Horizonte;MG;0;7,05;1,50
29/06/2022;406;BATOM VERMELHO ESCURO 7G;000005586;5401;UN;96,0;0,00;720,0;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;55,62;11,88
29/06/2022;406;BATOM VERMELHO ESCURO 7G;000005586;5401;UN;10,0;0,00;75,0;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;5,79;1,24
29/06/2022;402;BATOM VERMELHO CLARO 7G;000005586;5401;UN;190,0;0,00;1425,0;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;110,08;23,51
29/06/2022;405;BATOM ROSA ESCURO 7G;000005586;5401;UN;242,0;0,00;1815,0;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;140,21;29,95
29/06/2022;403;BATOM MATE 7G;000005586;5401;UN;158,0;0,00;1185,0;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;91,54;19,55
29/06/2022;404;BATOM ROSA CLARO 7G;000005586;5401;UN;114,0;0,00;855,0;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;66,05;14,11
29/06/2022;417;CREME FIXADOR 30 ML;000005586;5401;UN;26,0;0,00;182,0;0,00;55;0060;Cliente : 0060;7,0;Não;Não;Belo Horizonte;MG;0;14,06;3,00
29/06/2022;408;CREME ESFOLIANTE 200G;000005586;5401;UN;12,0;0,00;91,2;0,00;55;0060;Cliente : 0060;7,6;Não;Não;Belo Horizonte;MG;0;7,05;1,50
29/06/2022;418;SABONETE ESFOLIANTE 200ML;000005586;5401;UN;39,0;0,00;273,0;0,00;55;0060;Cliente : 0060;7,0;Não;Não;Belo Horizonte;MG;0;23,62;5,05
29/06/2022;409;SABONETE FACIAL 200ML;000005586;5401;UN;12,0;0,00;84,0;0,00;55;0060;Cliente : 0060;7,0;Não;Não;Belo Horizonte;MG;0;7,27;1,55
01/07/2022;405;BATOM ROSA ESCURO 7G;000005588;7101;UN;1,0;0,00;97,5;55,00;55;0086;Cliente : 0086;97,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
01/07/2022;402;BATOM VERMELHO CLARO 7G;000005588;7101;UN;1,0;0,00;97,5;55,00;55;0086;Cliente : 0086;97,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
01/07/2022;417;CREME FIXADOR 30 ML;000005589;7101;UN;4,0;6,68;158,0;18,90;55;0087;Cliente : 0087;39,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
01/07/2022;418;SABONETE ESFOLIANTE 200ML;000005589;7101;UN;2,0;3,34;79,0;9,45;55;0087;Cliente : 0087;39,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
01/07/2022;404;BATOM ROSA CLARO 7G;000005589;7101;UN;1,0;4,12;97,5;11,66;55;0087;Cliente : 0087;97,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
01/07/2022;405;BATOM ROSA ESCURO 7G;000005589;7101;UN;2,0;8,25;195,0;23,33;55;0087;Cliente : 0087;97,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
01/07/2022;402;BATOM VERMELHO CLARO 7G;000005589;7101;UN;2,0;8,27;195,0;23,34;55;0087;Cliente : 0087;97,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
01/07/2022;406;BATOM VERMELHO ESCURO 7G;000005589;7101;UN;1,0;4,12;97,5;11,66;55;0087;Cliente : 0087;97,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
01/07/2022;403;BATOM MATE 7G;000005589;7101;UN;1,0;4,12;97,5;11,66;55;0087;Cliente : 0087;97,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
04/07/2022;403;BATOM MATE 7G;000005590;5151;UN;242,0;0,00;1815,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
04/07/2022;406;BATOM VERMELHO ESCURO 7G;000005590;5151;UN;58,0;0,00;435,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
04/07/2022;402;BATOM VERMELHO CLARO 7G;000005590;5151;UN;256,0;0,00;1920,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
04/07/2022;405;BATOM ROSA ESCURO 7G;000005590;5151;UN;306,0;0,00;2295,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
04/07/2022;404;BATOM ROSA CLARO 7G;000005590;5151;UN;127,0;0,00;952,5;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
04/07/2022;417;CREME FIXADOR 30 ML;000005590;5151;UN;46,0;0,00;322,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
04/07/2022;408;CREME ESFOLIANTE 200G;000005590;5151;UN;18,0;0,00;136,8;0,00;55;0001;Cliente : 0001;7,6;Não;Não;Belo Horizonte;MG;0;0,00;0,00
04/07/2022;413;PORTA BATOM 1UND;000005590;5151;UN;12,0;0,00;118,8;0,00;55;0001;Cliente : 0001;9,9;Não;Não;Belo Horizonte;MG;0;0,00;0,00
04/07/2022;411;FORTALECEDOR UNHAS 10ML;000005590;5151;UN;10,0;0,00;129,0;0,00;55;0001;Cliente : 0001;12,9;Não;Não;Belo Horizonte;MG;0;0,00;0,00
04/07/2022;418;SABONETE ESFOLIANTE 200ML;000005590;5151;UN;82,0;0,00;574,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
04/07/2022;405;BATOM ROSA ESCURO 7G;000005591;5401;UN;560,0;0,00;4200,0;0,00;55;0028;Cliente : 0028;7,5;Não;Não;IGARAPE;MG;0;324,45;69,30
04/07/2022;402;BATOM VERMELHO CLARO 7G;000005591;5401;UN;280,0;0,00;2100,0;0,00;55;0028;Cliente : 0028;7,5;Não;Não;IGARAPE;MG;0;162,23;34,65
04/07/2022;403;BATOM MATE 7G;000005591;5401;UN;280,0;0,00;2100,0;0,00;55;0028;Cliente : 0028;7,5;Não;Não;IGARAPE;MG;0;162,23;34,65
05/07/2022;418;SABONETE ESFOLIANTE 200ML;000005592;6401;UN;560,0;0,00;3920,0;0,00;55;0010;Cliente : 0010;7,0;Não;Não;Campinas;SP;0;360,39;76,98
05/07/2022;408;CREME ESFOLIANTE 200G;000005592;6401;UN;980,0;0,00;7448,0;0,00;55;0010;Cliente : 0010;7,6;Não;Não;Campinas;SP;0;684,74;146,26
05/07/2022;417;CREME FIXADOR 30 ML;000005592;6401;UN;840,0;0,00;5880,0;0,00;55;0010;Cliente : 0010;7,0;Não;Não;Campinas;SP;0;540,59;115,47
05/07/2022;404;BATOM ROSA CLARO 7G;000005592;6401;UN;1400,0;0,00;10500,0;0,00;55;0010;Cliente : 0010;7,5;Não;Não;Campinas;SP;0;965,33;206,19
05/07/2022;405;BATOM ROSA ESCURO 7G;000005592;6401;UN;5600,0;0,00;42000,0;0,00;55;0010;Cliente : 0010;7,5;Não;Não;Campinas;SP;0;3.861,34;824,75
05/07/2022;402;BATOM VERMELHO CLARO 7G;000005592;6401;UN;4200,0;0,00;31500,0;0,00;55;0010;Cliente : 0010;7,5;Não;Não;Campinas;SP;0;2.896,00;618,56
05/07/2022;403;BATOM MATE 7G;000005592;6401;UN;560,0;0,00;4200,0;0,00;55;0010;Cliente : 0010;7,5;Não;Não;Campinas;SP;0;386,13;82,48
05/07/2022;413;PORTA BATOM 1UND;000005593;7101;UN;1,0;3,80;47,4;3,39;55;0088;Cliente : 0088;47,4;Não;Não;EXTERIOR;EX;0;0,00;0,00
05/07/2022;408;CREME ESFOLIANTE 200G;000005593;7101;UN;1,0;4,76;59,4;4,26;55;0088;Cliente : 0088;59,4;Não;Não;EXTERIOR;EX;0;0,00;0,00
05/07/2022;410;LOÇÃO CORPORAL 50G;000005593;7101;UN;1,0;4,76;59,4;4,26;55;0088;Cliente : 0088;59,4;Não;Não;EXTERIOR;EX;0;0,00;0,00
05/07/2022;409;SABONETE FACIAL 200ML;000005593;7101;UN;1,0;4,76;59,4;4,26;55;0088;Cliente : 0088;59,4;Não;Não;EXTERIOR;EX;0;0,00;0,00
05/07/2022;418;SABONETE ESFOLIANTE 200ML;000005593;7101;UN;1,0;3,16;39,4;2,83;55;0088;Cliente : 0088;39,4;Não;Não;EXTERIOR;EX;0;0,00;0,00
05/07/2022;404;BATOM ROSA CLARO 7G;000005593;7101;UN;3,0;23,37;291,9;20,93;55;0088;Cliente : 0088;97,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
05/07/2022;405;BATOM ROSA ESCURO 7G;000005593;7101;UN;3,0;23,38;291,9;20,93;55;0088;Cliente : 0088;97,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
05/07/2022;402;BATOM VERMELHO CLARO 7G;000005593;7101;UN;3,0;23,38;291,9;20,93;55;0088;Cliente : 0088;97,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
05/07/2022;406;BATOM VERMELHO ESCURO 7G;000005593;7101;UN;2,0;15,59;194,6;13,96;55;0088;Cliente : 0088;97,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
05/07/2022;403;BATOM MATE 7G;000005593;7101;UN;2,0;15,59;194,6;13,96;55;0088;Cliente : 0088;97,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
05/07/2022;35442;FORTALECEDOR UNHAS 60ML;000005594;7101;UN;1,0;6,17;107,3;17,49;55;0089;Cliente : 0089;107,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
05/07/2022;418;SABONETE ESFOLIANTE 200ML;000005594;7101;UN;2,0;4,55;78,9;12,86;55;0089;Cliente : 0089;39,4;Não;Não;EXTERIOR;EX;0;0,00;0,00
05/07/2022;404;BATOM ROSA CLARO 7G;000005594;7101;UN;1,0;5,62;97,3;15,88;55;0089;Cliente : 0089;97,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
05/07/2022;405;BATOM ROSA ESCURO 7G;000005594;7101;UN;1,0;5,62;97,3;15,88;55;0089;Cliente : 0089;97,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
05/07/2022;402;BATOM VERMELHO CLARO 7G;000005594;7101;UN;1,0;5,62;97,3;15,88;55;0089;Cliente : 0089;97,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
05/07/2022;406;BATOM VERMELHO ESCURO 7G;000005594;7101;UN;1,0;5,62;97,3;15,88;55;0089;Cliente : 0089;97,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
05/07/2022;403;BATOM MATE 7G;000005594;7101;UN;1,0;5,62;97,3;15,88;55;0089;Cliente : 0089;97,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
05/07/2022;411;FORTALECEDOR UNHAS 10ML;000005595;5151;UN;50,0;0,00;645,0;0,00;55;0001;Cliente : 0001;12,9;Não;Não;Belo Horizonte;MG;0;0,00;0,00
05/07/2022;405;BATOM ROSA ESCURO 7G;000005595;5151;UN;3640,0;0,00;27300,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
05/07/2022;404;BATOM ROSA CLARO 7G;000005595;5151;UN;900,0;0,00;6750,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
05/07/2022;404;BATOM ROSA CLARO 7G;000005595;5151;UN;500,0;0,00;3750,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
05/07/2022;417;CREME FIXADOR 30 ML;000005595;5151;UN;560,0;0,00;3920,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
05/07/2022;410;LOÇÃO CORPORAL 50G;000005595;5151;UN;378,0;0,00;2835,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
05/07/2022;408;CREME ESFOLIANTE 200G;000005595;5151;UN;394,0;0,00;2994,4;0,00;55;0001;Cliente : 0001;7,6;Não;Não;Belo Horizonte;MG;0;0,00;0,00
05/07/2022;407;CREME FACIAL 100 ML;000005595;5151;UN;196,0;0,00;1489,6;0,00;55;0001;Cliente : 0001;7,6;Não;Não;Belo Horizonte;MG;0;0,00;0,00
05/07/2022;403;BATOM MATE 7G;000005595;5151;UN;2800,0;0,00;21000,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
05/07/2022;406;BATOM VERMELHO ESCURO 7G;000005595;5151;UN;840,0;0,00;6300,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
05/07/2022;402;BATOM VERMELHO CLARO 7G;000005595;5151;UN;2800,0;0,00;21000,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
05/07/2022;413;PORTA BATOM 1UND;000005595;5151;UN;50,0;0,00;495,0;0,00;55;0001;Cliente : 0001;9,9;Não;Não;Belo Horizonte;MG;0;0,00;0,00
