DataEscrituração;Código;Nome Produto;Número;CFOP;Unid.;Qtd.;Descontos;Valor Total Item;Valor Frete;Mod.;Cód. Forn/Cliente;Nome Forn/Cliente;Valor Unitário;Item Cancelado;Nota Cancelada;Cidade Forn/Cliente;UF Forn/Cliente;Quantidade Base;Total COFINS;Total PIS
14/07/2023;36052;CREME FIXADOR ESPECIAL A - 30 ML;000006062;5401;UN;580,0;0,00;4060,0;0,00;55;0060;Cliente : 0060;7,0;Não;Não;Belo Horizonte;MG;0;313,64;66,99
14/07/2023;36029;SABONETE ESFOLIANTE ESPECIAL - 120G;000006062;5401;UN;98,0;0,00;744,8;0,00;55;0060;Cliente : 0060;7,6;Não;Não;Belo Horizonte;MG;0;57,54;12,29
14/07/2023;36029;SABONETE ESFOLIANTE ESPECIAL - 120G;000006062;5401;UN;5,0;0,00;38,0;0,00;55;0060;Cliente : 0060;7,6;Não;Não;Belo Horizonte;MG;0;2,94;0,63
14/07/2023;36028;SABONETE FACIAL ESPECIAL B - 90G;000006062;5401;UN;392,0;0,00;2979,2;0,00;55;0060;Cliente : 0060;7,6;Não;Não;Belo Horizonte;MG;0;230,14;49,16
14/07/2023;35708;SHAMPOO REPARADOR D - 300ML;000006062;5401;UN;10,0;0,00;94,0;0,00;55;0060;Cliente : 0060;9,4;Não;Não;Belo Horizonte;MG;0;7,26;1,55
14/07/2023;35551;SHAMPOO BASICO E - 400ML;000006062;5401;UN;10,0;0,00;94,0;0,00;55;0060;Cliente : 0060;9,4;Não;Não;Belo Horizonte;MG;0;7,26;1,55
14/07/2023;35550;SHAMPOO BASICO A - 400ML;000006062;5401;UN;10,0;0,00;94,0;0,00;55;0060;Cliente : 0060;9,4;Não;Não;Belo Horizonte;MG;0;7,26;1,55
14/07/2023;35310;SHAMPOO BASICO C - 400ML;000006062;5401;UN;10,0;0,00;94,0;0,00;55;0060;Cliente : 0060;9,4;Não;Não;Belo Horizonte;MG;0;7,26;1,55
18/07/2023;36026;BATOM COR DA PELE 7G IMPORTADO;000006064;6109;UN;200,0;175,68;1500,0;0,00;55;0031;Cliente : 0031;7,5;Não;Não;MANAUS;AM;0;0,00;0,00
18/07/2023;405;BATOM ROSA ESCURO 7G;000006064;6109;UN;280,0;245,95;2100,0;0,00;55;0031;Cliente : 0031;7,5;Não;Não;MANAUS;AM;0;0,00;0,00
18/07/2023;36039;CREME FIXADOR ESPECIAL C - 30 ML;000006064;6109;UN;380,0;333,79;2850,0;0,00;55;0031;Cliente : 0031;7,5;Não;Não;MANAUS;AM;0;0,00;0,00
18/07/2023;402;BATOM VERMELHO CLARO 7G;000006064;6109;UN;48,0;42,16;360,0;0,00;55;0031;Cliente : 0031;7,5;Não;Não;MANAUS;AM;0;0,00;0,00
19/07/2023;36052;CREME FIXADOR ESPECIAL A - 30 ML;000006065;7101;UN;25,0;0,00;468,0;21,21;55;0111;Cliente : 0111;18,7;Não;Não;EXTERIOR;EX;0;0,00;0,00
19/07/2023;36027;CREME FIXADOR ESPECIAL B - 30 ML;000006065;7101;UN;25,0;0,00;514,8;23,33;55;0111;Cliente : 0111;20,6;Não;Não;EXTERIOR;EX;0;0,00;0,00
19/07/2023;402;BATOM VERMELHO CLARO 7G;000006065;7101;UN;25,0;0,00;877,5;39,77;55;0111;Cliente : 0111;35,1;Não;Não;EXTERIOR;EX;0;0,00;0,00
19/07/2023;36039;CREME FIXADOR ESPECIAL C - 30 ML;000006065;7101;UN;25,0;0,00;877,5;39,77;55;0111;Cliente : 0111;35,1;Não;Não;EXTERIOR;EX;0;0,00;0,00
19/07/2023;405;BATOM ROSA ESCURO 7G;000006065;7101;UN;25,0;0,00;877,5;39,77;55;0111;Cliente : 0111;35,1;Não;Não;EXTERIOR;EX;0;0,00;0,00
19/07/2023;36039;CREME FIXADOR ESPECIAL C - 30 ML;000006066;7101;UN;1,0;0,00;114,7;63,44;55;0126;Cliente : 0126;114,7;Não;Não;EXTERIOR;EX;0;0,00;0,00
19/07/2023;36026;BATOM COR DA PELE 7G IMPORTADO;000006066;7101;UN;1,0;0,00;114,7;63,43;55;0126;Cliente : 0126;114,7;Não;Não;EXTERIOR;EX;0;0,00;0,00
20/07/2023;35708;SHAMPOO REPARADOR D - 300ML;000006067;5401;UN;99,0;0,00;930,6;0,00;55;0060;Cliente : 0060;9,4;Não;Não;Belo Horizonte;MG;0;71,89;15,35
20/07/2023;35551;SHAMPOO BASICO E - 400ML;000006067;5401;UN;237,0;0,00;2227,8;0,00;55;0060;Cliente : 0060;9,4;Não;Não;Belo Horizonte;MG;0;172,10;36,76
20/07/2023;35550;SHAMPOO BASICO A - 400ML;000006067;5401;UN;235,0;0,00;2209,0;0,00;55;0060;Cliente : 0060;9,4;Não;Não;Belo Horizonte;MG;0;170,65;36,45
20/07/2023;35310;SHAMPOO BASICO C - 400ML;000006067;5401;UN;147,0;0,00;1381,8;0,00;55;0060;Cliente : 0060;9,4;Não;Não;Belo Horizonte;MG;0;106,74;22,80
20/07/2023;35312;SHAMPOO BASICO B - 400ML;000006067;5401;KG;247,0;0,00;2321,8;0,00;55;0060;Cliente : 0060;9,4;Não;Não;Belo Horizonte;MG;0;179,36;38,31
20/07/2023;35286;SHAMPOO REPARADOR C - 300ML;000006067;5401;UN;174,0;0,00;1635,6;0,00;55;0060;Cliente : 0060;9,4;Não;Não;Belo Horizonte;MG;0;126,35;26,99
20/07/2023;35554;SHAMPOO REPARADOR B - 300ML;000006067;5401;UN;77,0;0,00;723,8;0,00;55;0060;Cliente : 0060;9,4;Não;Não;Belo Horizonte;MG;0;55,91;11,94
20/07/2023;35553;SHAMPOO FORTALECEDOR C - 400ML;000006067;5401;UN;198,0;0,00;1861,2;0,00;55;0060;Cliente : 0060;9,4;Não;Não;Belo Horizonte;MG;0;143,78;30,71
20/07/2023;35285;SHAMPOO FORTALECEDOR B - 400ML;000006067;5401;UN;43,0;0,00;404,2;0,00;55;0060;Cliente : 0060;9,4;Não;Não;Belo Horizonte;MG;0;31,22;6,67
20/07/2023;35552;SHAMPOO FORTALECEDOR A - 400ML;000006067;5401;UN;192,0;0,00;1804,8;0,00;55;0060;Cliente : 0060;9,4;Não;Não;Belo Horizonte;MG;0;139,42;29,78
20/07/2023;35284;SHAMPOO REPARADOR A - 300ML;000006067;5401;UN;187,0;0,00;1757,8;0,00;55;0060;Cliente : 0060;9,4;Não;Não;Belo Horizonte;MG;0;135,79;29,00
20/07/2023;35267;CREME PARA CABELO B - 250ML;000006067;5401;UN;340,0;0,00;3196,0;0,00;55;0060;Cliente : 0060;9,4;Não;Não;Belo Horizonte;MG;0;246,89;52,73
20/07/2023;35266;CREME PARA CABELO A - 250ML;000006067;5401;UN;290,0;0,00;2726,0;0,00;55;0060;Cliente : 0060;9,4;Não;Não;Belo Horizonte;MG;0;210,58;44,98
20/07/2023;35235;SHAMPOO FORTALECEDOR D - 400ML;000006067;5401;UN;168,0;0,00;1579,2;0,00;55;0060;Cliente : 0060;9,4;Não;Não;Belo Horizonte;MG;0;121,99;26,06
20/07/2023;36029;SABONETE ESFOLIANTE ESPECIAL - 120G;000006068;7101;UN;1,0;0,00;76,2;14,02;55;0201;Cliente : 0201;76,2;Não;Não;EXTERIOR;EX;0;0,00;0,00
20/07/2023;36027;CREME FIXADOR ESPECIAL B - 30 ML;000006068;7101;UN;1,0;0,00;66,9;12,32;55;0201;Cliente : 0201;66,9;Não;Não;EXTERIOR;EX;0;0,00;0,00
20/07/2023;402;BATOM VERMELHO CLARO 7G;000006068;7101;UN;1,0;0,00;96,8;17,83;55;0201;Cliente : 0201;96,8;Não;Não;EXTERIOR;EX;0;0,00;0,00
20/07/2023;36039;CREME FIXADOR ESPECIAL C - 30 ML;000006068;7101;UN;1,0;0,00;96,8;17,83;55;0201;Cliente : 0201;96,8;Não;Não;EXTERIOR;EX;0;0,00;0,00
20/07/2023;405;BATOM ROSA ESCURO 7G;000006068;7101;UN;1,0;0,00;96,8;17,83;55;0201;Cliente : 0201;96,8;Não;Não;EXTERIOR;EX;0;0,00;0,00
20/07/2023;406;BATOM VERMELHO ESCURO 7G;000006068;7101;UN;1,0;0,00;96,8;17,83;55;0201;Cliente : 0201;96,8;Não;Não;EXTERIOR;EX;0;0,00;0,00
20/07/2023;36026;BATOM COR DA PELE 7G IMPORTADO;000006068;7101;UN;1,0;0,00;96,8;17,83;55;0201;Cliente : 0201;96,8;Não;Não;EXTERIOR;EX;0;0,00;0,00
20/07/2023;35577;BATOM BEGE CLARO 7G;000006068;7101;UN;1,0;0,00;113,1;20,81;55;0201;Cliente : 0201;113,1;Não;Não;EXTERIOR;EX;0;0,00;0,00
20/07/2023;406;BATOM VERMELHO ESCURO 7G;000006069;5151;UN;560,0;0,00;4200,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
20/07/2023;402;BATOM VERMELHO CLARO 7G;000006069;5151;UN;560,0;0,00;4200,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
20/07/2023;36052;CREME FIXADOR ESPECIAL A - 30 ML;000006069;5151;UN;280,0;0,00;1960,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
20/07/2023;36027;CREME FIXADOR ESPECIAL B - 30 ML;000006069;5151;UN;280,0;0,00;1960,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
21/07/2023;36026;BATOM COR DA PELE 7G IMPORTADO;000006070;5151;UN;1680,0;0,00;12600,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
24/07/2023;402;BATOM VERMELHO CLARO 7G;000006071;5151;UN;350,0;0,00;2625,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
24/07/2023;35577;BATOM BEGE CLARO 7G;000006071;5151;UN;110,0;0,00;825,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
24/07/2023;36026;BATOM COR DA PELE 7G IMPORTADO;000006071;5151;UN;230,0;0,00;1725,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
24/07/2023;406;BATOM VERMELHO ESCURO 7G;000006071;5151;UN;147,0;0,00;1102,5;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
24/07/2023;405;BATOM ROSA ESCURO 7G;000006071;5151;UN;285,0;0,00;2137,5;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
24/07/2023;36039;CREME FIXADOR ESPECIAL C - 30 ML;000006071;5151;UN;360,0;0,00;2700,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
24/07/2023;36052;CREME FIXADOR ESPECIAL A - 30 ML;000006071;5151;UN;30,0;0,00;210,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
24/07/2023;35257;SABONETE FACIAL ESPECIAL C - 90G;000006071;5151;UN;10,0;0,00;75,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
24/07/2023;36029;SABONETE ESFOLIANTE ESPECIAL - 120G;000006071;5151;UN;10,0;0,00;76,0;0,00;55;0001;Cliente : 0001;7,6;Não;Não;Belo Horizonte;MG;0;0,00;0,00
24/07/2023;36028;SABONETE FACIAL ESPECIAL B - 90G;000006071;5151;UN;10,0;0,00;76,0;0,00;55;0001;Cliente : 0001;7,6;Não;Não;Belo Horizonte;MG;0;0,00;0,00
24/07/2023;36027;CREME FIXADOR ESPECIAL B - 30 ML;000006071;5151;UN;10,0;0,00;70,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
24/07/2023;36030;SABONETE FACIAL ESPECIAL A - 90G;000006071;5151;UN;10,0;0,00;70,0;0,00;55;0001;Cliente : 0001;7,0;Não;Não;Belo Horizonte;MG;0;0,00;0,00
24/07/2023;36026;BATOM COR DA PELE 7G IMPORTADO;000006072;6109;UN;280,0;245,95;2100,0;0,00;55;0005;Cliente : 0005;7,5;Não;Não;MANAUS;AM;0;0,00;0,00
24/07/2023;405;BATOM ROSA ESCURO 7G;000006072;6109;UN;840,0;737,83;6300,0;0,00;55;0005;Cliente : 0005;7,5;Não;Não;MANAUS;AM;0;0,00;0,00
24/07/2023;36039;CREME FIXADOR ESPECIAL C - 30 ML;000006072;6109;UN;840,0;737,83;6300,0;0,00;55;0005;Cliente : 0005;7,5;Não;Não;MANAUS;AM;0;0,00;0,00
24/07/2023;402;BATOM VERMELHO CLARO 7G;000006072;6109;UN;280,0;245,95;2100,0;0,00;55;0005;Cliente : 0005;7,5;Não;Não;MANAUS;AM;0;0,00;0,00
24/07/2023;36030;SABONETE FACIAL ESPECIAL A - 90G;000006072;6109;UN;36,0;29,51;252,0;0,00;55;0005;Cliente : 0005;7,0;Não;Não;MANAUS;AM;0;0,00;0,00
24/07/2023;405;BATOM ROSA ESCURO 7G;000006073;5401;UN;280,0;0,00;2100,0;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;162,23;34,65
24/07/2023;36039;CREME FIXADOR ESPECIAL C - 30 ML;000006073;5401;UN;280,0;0,00;2100,0;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;162,23;34,65
24/07/2023;402;BATOM VERMELHO CLARO 7G;000006073;5401;UN;280,0;0,00;2100,0;0,00;55;0060;Cliente : 0060;7,5;Não;Não;Belo Horizonte;MG;0;162,23;34,65
24/07/2023;36028;SABONETE FACIAL ESPECIAL B - 90G;000006073;5401;UN;98,0;0,00;744,8;0,00;55;0060;Cliente : 0060;7,6;Não;Não;Belo Horizonte;MG;0;57,54;12,29
24/07/2023;35311;SHAMPOO BASICO D - 400ML;000006073;5401;UN;43,0;0,00;404,2;0,00;55;0060;Cliente : 0060;9,4;Não;Não;Belo Horizonte;MG;0;31,22;6,67
25/07/2023;402;BATOM VERMELHO CLARO 7G;000006074;7101;UN;1,0;0,00;113,2;63,34;55;0193;Cliente : 0193;113,2;Não;Não;EXTERIOR;EX;0;0,00;0,00
25/07/2023;406;BATOM VERMELHO ESCURO 7G;000006074;7101;UN;1,0;0,00;113,2;63,34;55;0193;Cliente : 0193;113,2;Não;Não;EXTERIOR;EX;0;0,00;0,00
25/07/2023;402;BATOM VERMELHO CLARO 7G;000006075;7101;UN;4,0;0,00;449,8;45,90;55;0055;Cliente : 0055;112,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
25/07/2023;405;BATOM ROSA ESCURO 7G;000006075;7101;UN;6,0;0,00;674,8;68,85;55;0055;Cliente : 0055;112,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
25/07/2023;406;BATOM VERMELHO ESCURO 7G;000006075;7101;UN;1,0;0,00;112,5;11,47;55;0055;Cliente : 0055;112,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
25/07/2023;36026;BATOM COR DA PELE 7G IMPORTADO;000006075;7101;UN;1,0;0,00;112,5;11,47;55;0055;Cliente : 0055;112,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
25/07/2023;35577;BATOM BEGE CLARO 7G;000006075;7101;UN;1,0;0,00;112,5;11,47;55;0055;Cliente : 0055;112,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
25/07/2023;36027;CREME FIXADOR ESPECIAL B - 30 ML;000006076;7101;UN;1,0;0,00;66,6;17,04;55;0202;Cliente : 0202;66,6;Não;Não;EXTERIOR;EX;0;0,00;0,00
25/07/2023;36039;CREME FIXADOR ESPECIAL C - 30 ML;000006076;7101;UN;1,0;0,00;112,5;28,79;55;0202;Cliente : 0202;112,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
25/07/2023;406;BATOM VERMELHO ESCURO 7G;000006076;7101;UN;1,0;0,00;112,5;28,79;55;0202;Cliente : 0202;112,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
25/07/2023;36026;BATOM COR DA PELE 7G IMPORTADO;000006076;7101;UN;2,0;0,00;224,9;57,59;55;0202;Cliente : 0202;112,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
25/07/2023;35256;CREME PARA CABELO ESPECIAL;000006077;5151;UN;24,0;0,00;237,6;0,00;55;0001;Cliente : 0001;9,9;Não;Não;Belo Horizonte;MG;0;0,00;0,00
26/07/2023;36026;BATOM COR DA PELE 7G IMPORTADO;000006078;6101;UN;300,0;0,00;2250,0;0,00;55;0042;Cliente : 0042;7,5;Não;Não;Fortaleza;CE;0;217,13;46,38
26/07/2023;406;BATOM VERMELHO ESCURO 7G;000006078;6101;UN;80,0;0,00;600,0;0,00;55;0042;Cliente : 0042;7,5;Não;Não;Fortaleza;CE;0;57,90;12,37
26/07/2023;405;BATOM ROSA ESCURO 7G;000006078;6101;UN;250,0;0,00;1875,0;0,00;55;0042;Cliente : 0042;7,5;Não;Não;Fortaleza;CE;0;180,94;38,65
26/07/2023;36039;CREME FIXADOR ESPECIAL C - 30 ML;000006078;6101;UN;350,0;0,00;2625,0;0,00;55;0042;Cliente : 0042;7,5;Não;Não;Fortaleza;CE;0;253,32;54,11
26/07/2023;402;BATOM VERMELHO CLARO 7G;000006078;6101;UN;150,0;0,00;1125,0;0,00;55;0042;Cliente : 0042;7,5;Não;Não;Fortaleza;CE;0;108,57;23,19
26/07/2023;36052;CREME FIXADOR ESPECIAL A - 30 ML;000006078;6101;UN;100,0;0,00;700,0;0,00;55;0042;Cliente : 0042;7,0;Não;Não;Fortaleza;CE;0;67,55;14,43
26/07/2023;36029;SABONETE ESFOLIANTE ESPECIAL - 120G;000006078;6101;UN;50,0;0,00;380,0;0,00;55;0042;Cliente : 0042;7,6;Não;Não;Fortaleza;CE;0;36,67;7,83
26/07/2023;36028;SABONETE FACIAL ESPECIAL B - 90G;000006078;6101;UN;20,0;0,00;152,0;0,00;55;0042;Cliente : 0042;7,6;Não;Não;Fortaleza;CE;0;14,67;3,13
26/07/2023;402;BATOM VERMELHO CLARO 7G;000006079;5401;UN;280,0;0,00;2100,0;0,00;55;0028;Cliente : 0028;7,5;Não;Não;IGARAPE;MG;0;162,23;34,65
26/07/2023;36052;CREME FIXADOR ESPECIAL A - 30 ML;000006079;5401;UN;144,0;0,00;1008,0;0,00;55;0028;Cliente : 0028;7,0;Não;Não;IGARAPE;MG;0;77,87;16,63
26/07/2023;36029;SABONETE ESFOLIANTE ESPECIAL - 120G;000006079;5401;UN;72,0;0,00;547,2;0,00;55;0028;Cliente : 0028;7,6;Não;Não;IGARAPE;MG;0;42,27;9,03
26/07/2023;406;BATOM VERMELHO ESCURO 7G;000006079;5401;UN;280,0;0,00;2100,0;0,00;55;0028;Cliente : 0028;7,5;Não;Não;IGARAPE;MG;0;162,23;34,65
26/07/2023;405;BATOM ROSA ESCURO 7G;000006079;5401;UN;560,0;0,00;4200,0;0,00;55;0028;Cliente : 0028;7,5;Não;Não;IGARAPE;MG;0;324,45;69,30
26/07/2023;36039;CREME FIXADOR ESPECIAL C - 30 ML;000006079;5401;UN;560,0;0,00;4200,0;0,00;55;0028;Cliente : 0028;7,5;Não;Não;IGARAPE;MG;0;324,45;69,30
26/07/2023;35257;SABONETE FACIAL ESPECIAL C - 90G;000006080;7101;UN;2,0;17,14;151,5;21,42;55;0108;Cliente : 0108;75,7;Não;Não;EXTERIOR;EX;0;0,00;0,00
26/07/2023;36039;CREME FIXADOR ESPECIAL C - 30 ML;000006080;7101;UN;2,0;25,46;224,9;31,81;55;0108;Cliente : 0108;112,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
26/07/2023;405;BATOM ROSA ESCURO 7G;000006080;7101;UN;1,0;12,73;112,5;15,90;55;0108;Cliente : 0108;112,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
26/07/2023;406;BATOM VERMELHO ESCURO 7G;000006080;7101;UN;2,0;25,45;224,9;31,81;55;0108;Cliente : 0108;112,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
26/07/2023;36027;CREME FIXADOR ESPECIAL B - 30 ML;000006081;7101;UN;1,0;8,55;66,6;14,05;55;0203;Cliente : 0203;66,6;Não;Não;EXTERIOR;EX;0;0,00;0,00
26/07/2023;402;BATOM VERMELHO CLARO 7G;000006081;7101;UN;1,0;14,43;112,5;23,76;55;0203;Cliente : 0203;112,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
26/07/2023;36039;CREME FIXADOR ESPECIAL C - 30 ML;000006081;7101;UN;1,0;14,45;112,5;23,76;55;0203;Cliente : 0203;112,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
26/07/2023;405;BATOM ROSA ESCURO 7G;000006081;7101;UN;1,0;14,45;112,5;23,76;55;0203;Cliente : 0203;112,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
26/07/2023;406;BATOM VERMELHO ESCURO 7G;000006081;7101;UN;1,0;14,45;112,5;23,76;55;0203;Cliente : 0203;112,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
26/07/2023;36026;BATOM COR DA PELE 7G IMPORTADO;000006081;7101;UN;1,0;14,45;112,5;23,76;55;0203;Cliente : 0203;112,5;Não;Não;EXTERIOR;EX;0;0,00;0,00
26/07/2023;36028;SABONETE FACIAL ESPECIAL B - 90G;000006082;7101;UN;2,0;0,00;77,9;4,11;55;0076;Cliente : 0076;38,9;Não;Não;EXTERIOR;EX;0;0,00;0,00
26/07/2023;36029;SABONETE ESFOLIANTE ESPECIAL - 120G;000006082;7101;UN;5,0;0,00;194,7;10,28;55;0076;Cliente : 0076;38,9;Não;Não;EXTERIOR;EX;0;0,00;0,00
26/07/2023;35257;SABONETE FACIAL ESPECIAL C - 90G;000006082;7101;UN;1,0;0,00;38,9;2,06;55;0076;Cliente : 0076;38,9;Não;Não;EXTERIOR;EX;0;0,00;0,00
26/07/2023;36030;SABONETE FACIAL ESPECIAL A - 90G;000006082;7101;UN;5,0;0,00;194,7;10,28;55;0076;Cliente : 0076;38,9;Não;Não;EXTERIOR;EX;0;0,00;0,00
26/07/2023;36027;CREME FIXADOR ESPECIAL B - 30 ML;000006082;7101;UN;5,0;0,00;126,0;6,65;55;0076;Cliente : 0076;25,2;Não;Não;EXTERIOR;EX;0;0,00;0,00
26/07/2023;402;BATOM VERMELHO CLARO 7G;000006082;7101;UN;10,0;0,00;572,5;30,22;55;0076;Cliente : 0076;57,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
26/07/2023;36039;CREME FIXADOR ESPECIAL C - 30 ML;000006082;7101;UN;10,0;0,00;572,5;30,22;55;0076;Cliente : 0076;57,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
26/07/2023;405;BATOM ROSA ESCURO 7G;000006082;7101;UN;10,0;0,00;572,5;30,22;55;0076;Cliente : 0076;57,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
26/07/2023;406;BATOM VERMELHO ESCURO 7G;000006082;7101;UN;6,0;0,00;343,5;18,13;55;0076;Cliente : 0076;57,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
26/07/2023;36026;BATOM COR DA PELE 7G IMPORTADO;000006082;7101;UN;6,0;0,00;343,5;18,13;55;0076;Cliente : 0076;57,3;Não;Não;EXTERIOR;EX;0;0,00;0,00
26/07/2023;36052;CREME FIXADOR ESPECIAL A - 30 ML;000006083;7101;UN;25,0;0,00;468,0;21,20;55;0111;Cliente : 0111;18,7;Não;Não;EXTERIOR;EX;0;0,00;0,00
26/07/2023;36027;CREME FIXADOR ESPECIAL B - 30 ML;000006083;7101;UN;25,0;0,00;514,8;23,32;55;0111;Cliente : 0111;20,6;Não;Não;EXTERIOR;EX;0;0,00;0,00
26/07/2023;402;BATOM VERMELHO CLARO 7G;000006083;7101;UN;25,0;0,00;877,5;39,76;55;0111;Cliente : 0111;35,1;Não;Não;EXTERIOR;EX;0;0,00;0,00
26/07/2023;36039;CREME FIXADOR ESPECIAL C - 30 ML;000006083;7101;UN;25,0;0,00;877,5;39,76;55;0111;Cliente : 0111;35,1;Não;Não;EXTERIOR;EX;0;0,00;0,00
26/07/2023;405;BATOM ROSA ESCURO 7G;000006083;7101;UN;25,0;0,00;877,5;39,76;55;0111;Cliente : 0111;35,1;Não;Não;EXTERIOR;EX;0;0,00;0,00
28/07/2023;35577;BATOM BEGE CLARO 7G;000006084;5401;UN;12,0;0,00;90,0;0,00;55;0127;Cliente : 0127;7,5;Não;Não;Uberlandia;MG;0;6,95;1,49
28/07/2023;36026;BATOM COR DA PELE 7G IMPORTADO;000006084;5401;UN;24,0;0,00;180,0;0,00;55;0127;Cliente : 0127;7,5;Não;Não;Uberlandia;MG;0;13,91;2,97
28/07/2023;405;BATOM ROSA ESCURO 7G;000006084;5401;UN;24,0;0,00;180,0;0,00;55;0127;Cliente : 0127;7,5;Não;Não;Uberlandia;MG;0;13,91;2,97
28/07/2023;36039;CREME FIXADOR ESPECIAL C - 30 ML;000006084;5401;UN;24,0;0,00;180,0;0,00;55;0127;Cliente : 0127;7,5;Não;Não;Uberlandia;MG;0;13,91;2,97
28/07/2023;402;BATOM VERMELHO CLARO 7G;000006084;5401;UN;24,0;0,00;180,0;0,00;55;0127;Cliente : 0127;7,5;Não;Não;Uberlandia;MG;0;13,91;2,97
28/07/2023;405;BATOM ROSA ESCURO 7G;000006085;5151;UN;280,0;0,00;2100,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
28/07/2023;36039;CREME FIXADOR ESPECIAL C - 30 ML;000006085;5151;UN;280,0;0,00;2100,0;0,00;55;0001;Cliente : 0001;7,5;Não;Não;Belo Horizonte;MG;0;0,00;0,00
31/07/2023;36026;BATOM COR DA PELE 7G IMPORTADO;000006086;5401;UN;95,0;0,00;712,5;0,00;55;0128;Cliente : 0128;7,5;Não;Não;Belo Horizonte;MG;0;55,04;11,76
31/07/2023;406;BATOM VERMELHO ESCURO 7G;000006086;5401;UN;55,0;0,00;412,5;0,00;55;0128;Cliente : 0128;7,5;Não;Não;Belo Horizonte;MG;0;31,87;6,81
31/07/2023;405;BATOM ROSA ESCURO 7G;000006086;5401;UN;125,0;0,00;937,5;0,00;55;0128;Cliente : 0128;7,5;Não;Não;Belo Horizonte;MG;0;72,42;15,47
31/07/2023;36039;CREME FIXADOR ESPECIAL C - 30 ML;000006086;5401;UN;80,0;0,00;600,0;0,00;55;0128;Cliente : 0128;7,5;Não;Não;Belo Horizonte;MG;0;46,35;9,90
31/07/2023;402;BATOM VERMELHO CLARO 7G;000006086;5401;UN;50,0;0,00;375,0;0,00;55;0128;Cliente : 0128;7,5;Não;Não;Belo Horizonte;MG;0;28,97;6,19
31/07/2023;36052;CREME FIXADOR ESPECIAL A - 30 ML;000006086;5401;UN;15,0;0,00;105,0;0,00;55;0128;Cliente : 0128;7,0;Não;Não;Belo Horizonte;MG;0;8,11;1,73
31/07/2023;35257;SABONETE FACIAL ESPECIAL C - 90G;000006086;5401;UN;15,0;0,00;112,5;0,00;55;0128;Cliente : 0128;7,5;Não;Não;Belo Horizonte;MG;0;8,69;1,86
31/07/2023;36029;SABONETE ESFOLIANTE ESPECIAL - 120G;000006086;5401;UN;25,0;0,00;190,0;0,00;55;0128;Cliente : 0128;7,6;Não;Não;Belo Horizonte;MG;0;14,68;3,14
31/07/2023;36028;SABONETE FACIAL ESPECIAL B - 90G;000006086;5401;UN;10,0;0,00;76,0;0,00;55;0128;Cliente : 0128;7,6;Não;Não;Belo Horizonte;MG;0;5,87;1,25
